"ID","Year","Title"
"dg019535",1783,"Theodorick Bland's Proposed Resolves"
"dg019536",1783,"James Madison's Notes of Debates"
"dg019537",1783,"James Madison's Notes of Debates"
"dg019538",1783,"Oliver Wolcott to Laura Wolcott"
"dg019539",1783,"Elias Boudinot to the States"
"dg019540",1783,"Alexander Hamilton to George Clinton"
"dg019541",1783,"Jonathan Arnold to Welcome Arnold"
"dg019542",1783,"Elias Boudinot to Lewis Pintard"
"dg019543",1783,"Daniel Carroll to Daniel of St. Thomas Jenifer"
"dg019544",1783,"James Madison's Notes of Debates"
"dg019545",1783,"James Madison to Edmund Randolph"
"dg019546",1783,"Elias Boudinot to George Washington"
"dg019547",1783,"John Taylor Gilman to Meshech Weare"
"dg019548",1783,"Nathaniel Gorham to Caleb Davis"
"dg019549",1783,"Samuel Holten to Thomas Cushing"
"dg019550",1783,"Samuel Holten to James Sullivan"
"dg019551",1783,"James Madison's Notes of Debates"
"dg019552",1783,"Oliver Wolcott to Laura Wolcott"
"dg019553",1783,"Daniel Carroll to Daniel of St. Thomas Jenifer"
"dg019554",1783,"Joseph Jones to George Washington"
"dg019555",1783,"James Madison's Notes of Debates"
"dg019556",1783,"James Madison's Notes of Debates"
"dg019557",1783,"Jonathan Arnold to Nathanael Greene"
"dg019558",1783,"Eliphalet Dyer to William Williams"
"dg019559",1783,"Theodorick Bland to Edmund Randolph"
"dg019560",1783,"Daniel Carroll to Daniel of St. Thomas Jenifer"
"dg019561",1783,"Eliphalet Dyer to Thomas Shaw"
"dg019562",1783,"James Madison's Notes of Debates"
"dg019563",1783,"Maryland Delegates to William Paca"
"dg019564",1783,"Phillips White's Petition"
"dg019565",1783,"Eliphalet Dyer to Jonathan Trumbull, Jr."
"dg019566",1783,"John Taylor Gilman to Meshech Weare"
"dg019567",1783,"James Madison's Notes of Debates"
"dg019568",1783,"James Madison to Edmund Randolph"
"dg019569",1783,"Virginia Delegates to Benjamin Harrison"
"dg019570",1783,"Oliver Wolcott to Oliver Wolcott, Jr."
"dg019571",1783,"Alexander Hamilton to George Washington"
"dg019572",1783,"Samuel Holten to John Hancock"
"dg019573",1783,"Joseph Jones to James Hunter"
"dg019574",1783,"Arthur Lee to Samuel Adams"
"dg019575",1783,"New York Delegates to George Clinton"
"dg019576",1783,"Richard Peters to Horatio Gates"
"dg019577",1783,"Phillips White to Meshech Weare"
"dg019578",1783,"on a Continental Revenue Plan"
"dg019579",1783,"James Madison's Notes of Debates"
"dg019580",1783,"Jonathan Arnold to David Howell"
"dg019581",1783,"James Madison's Notes of Debates"
"dg019582",1783,"Hugh Williamson to Alexander Martin"
"dg019583",1782,"Daniel Carroll to Daniel of St. Thomas Jenifer"
"dg019584",1783,"Benjamin Hawkins to Abner Nash"
"dg019585",1783,"James Madison's Notes of Debates"
"dg019586",1783,"James Madison to Edmund Randolph"
"dg019587",1783,"Maryland Delegates to William Paca"
"dg019588",1783,"John Francis Mercer to George Weedon"
"dg019589",1783,"Virginia Delegates to Benjamin Harrison"
"dg0201",1783,"Gunning Bedford, Jr., to Nicholas Van Dyke"
"dg0202",1783,"Theodorick Bland to St. George Tucker"
"dg0203",1783,"Elias Boudinot to Lewis Pintard"
"dg0204",1783,"Elias Boudinot to George Washington"
"dg0205",1783,"Daniel Carroll to Unknown"
"dg0206",1783,"Eliphalet Dyer to Jonathan Trumbull, Sr."
"dg0207",1783,"William Floyd to George Clinton"
"dg0208",1783,"John Taylor Gilman to Meshech Weare"
"dg0209",1783,"Samuel Holten to John Hancock"
"dg02010",1783,"Arthur Lee to James Warren"
"dg02011",1783,"Eleazer McComb to Caesar Rodney"
"dg02012",1783,"James Madison's Notes of Debates"
"dg02013",1783,"James Madison to Edmund Randolph"
"dg02014",1783,"Maryland Delegates to William Paca"
"dg02015",1783,"Richard Peters to John Dickinson"
"dg02016",1783,"Rhode Island Delegates to William Greene"
"dg02017",1783,"Virginia Delegates to Benjamin Harrison"
"dg02018",1783,"John Collins to Nathanael Greene"
"dg02019",1783,"Samuel Holten to John Hancock"
"dg02020",1783,"Arthur Lee to George Washington"
"dg02021",1783,"John Montgomery to William Irvine"
"dg02022",1783,"Richard Peters to Horatio Gates"
"dg02023",1783,"Oliver Wolcott to Oliver Wolcott, Jr."
"dg02024",1783,"Alexander Hamilton to John Cadwalader"
"dg02025",1783,"Elias Boudinot to George Washington"
"dg02026",1783,"William Floyd to George Clinton"
"dg02027",1783,"Alexander Hamilton to George Washington"
"dg02028",1783,"Samuel Holten to John Hancock"
"dg02029",1783,"James Madison's Notes of Debates"
"dg02030",1783,"New York Delegates to George Clinton"
"dg02031",1783,"Oliver Wolcott to Oliver Wolcott, Jr."
"dg02032",1783,"Eliphalet Dyer to Jonathan Trumbull, Sr."
"dg02033",1783,"Eleazer McComb to Nicholas Van Dyke"
"dg02034",1783,"James Madison's Notes of Debates"
"dg02035",1783,"James Madison to Edmund Randolph"
"dg02036",1783,"Maryland Delegates to William Paca"
"dg02037",1783,"William Fitzhugh and George Weedon"
"dg02038",1783,"John Francis Mercer to Henry Tazewell"
"dg02039",1783,"Virginia Delegates to Benjamin Harrison"
"dg02040",1783,"Elias Boudinot to John Lowell"
"dg02041",1783,"Samuel Holten to John Avery"
"dg02042",1783,"James Madison's Notes of Debates"
"dg02043",1783,"Rhode Island Delegates to William Greene"
"dg02044",1783,"Oliver Wolcott to Oliver Wolcott, Jr."
"dg02045",1783,"Jonathan Arnold to Welcome Arnold"
"dg02046",1783,"James Madison's Notes of Debates"
"dg02047",1783,"James Madison's Notes of Debates"
"dg02048",1783,"Theodorick Bland to Baron Steuben"
"dg02049",1783,"Theodorick Bland to George Washington"
"dg02050",1782,"Theodorick Bland to George Washington"
"dg02051",1783,"James Madison's Notes of Debates"
"dg02052",1783,"Elias Boudinot to George Washington"
"dg02053",1783,"William Floyd to George Clinton"
"dg02054",1783,"Gunning Bedford, Jr., to George Read"
"dg02055",1783,"Theodorick Bland to Frances Tucker"
"dg02056",1782,"Theodorick Bland to St. George Tucker"
"dg02057",1783,"Elias Boudinot to James Robertson"
"dg02058",1783,"Daniel Carroll to Daniel of St. Thomas Jenifer"
"dg02059",1783,"Alexander Hamilton to George Washington"
"dg02060",1783,"James Madison's Notes of Debates"
"dg02061",1783,"James Madison to James Maury"
"dg02062",1783,"James Madison to Edmund Randolph"
"dg02063",1783,"William Fitzhugh and George Weedon"
"dg02064",1783,"New York Delegates to George Clinton"
"dg02065",1783,"North Carolina Delegates to Alexander Martin"
"dg02066",1783,"Virginia Delegates to Benjamin Harrison"
"dg02067",1783,"Theodorick Bland to George Weedon"
"dg02068",1783,"Elias Boudinot to Lewis Pintard"
"dg02069",1783,"Committee of Congress to George Washington"
"dg02070",1783,"William Floyd to George Clinton"
"dg02071",1783,"Alexander Hamilton to George Washington"
"dg02072",1783,"Alexander Hamilton to George Washington"
"dg02073",1783,"William Hemsley to William Paca"
"dg02074",1783,"James Madison to Edmund Randolph"
"dg02075",1783,"Maryland Delegates to William Paca"
"dg02076",1783,"Massachusetts Delegates to John Hancock"
"dg02077",1783,"Virginia Delegates to Benjamin Harrison"
"dg02078",1783,"Hugh Williamson to Alexander Martin"
"dg02079",1783,"Oliver Wolcott to Heman Swift"
"dg02080",1783,"Oliver Wolcott to Oliver Wolcott, Jr."
"dg02081",1783,"John Taylor Gilman to Meshech Weare"
"dg02082",1783,"James Madison's Notes of Debates"
"dg02083",1783,"Eleazer McComb to Nicholas Van Dyke"
"dg02084",1783,"James Madison's Notes of Debates"
"dg02085",1783,"South Carolina Delegates to Sir Guy Carleton"
"dg02086",1783,"Jonathan Arnold to William Greene"
"dg02087",1783,"James Madison's Notes of Debates"
"dg02088",1783,"Elias Boudinot to Elisha Boudinot"
"dg02089",1783,"James Madison's Notes of Debates"
"dg02090",1783,"James Madison's Notes of Debates"
"dg02091",1783,"Phillips White to Meshech Weare"
"dg02092",1783,"Elias Boudinot to James Searle"
"dg02093",1783,"Samuel Holten to John Hancock"
"dg02094",1783,"James Madison's Notes of Debates"
"dg02095",1783,"James Madison to Edmund Randolph"
"dg02096",1783,"Maryland Delegates to William Paca"
"dg02097",1783,"Virginia Delegates to Benjamin Harrison"
"dg02098",1783,"Eliphalet Dyer to Thomas Shaw"
"dg02099",1783,"James Madison's Notes"
"dg020100",1783,"David Ramsay to John Eliot"
"dg020101",1783,"Oliver Wolcott to Oliver Wolcott, Jr."
"dg020102",1783,"Eliphalet Dyer to Jonathan Trumbull, Sr."
"dg020103",1783,"Stephen Higginson to Theophilus Parsons"
"dg020104",1783,"James Madison's Notes of Debates"
"dg020105",1783,"Elias Boudinot to John Hancock"
"dg020106",1783,"Alexander Hamilton to George Washington"
"dg020107",1783,"James Madison's Notes of Debates"
"dg020108",1783,"James Madison to Edmund Randolph"
"dg020109",1783,"Phillips White to Josiah Bartlett"
"dg020110",1783,"Committee of Congress to George Washington"
"dg020111",1783,"Samuel Holten to James Lovell"
"dg020112",1783,"James Madison's Notes of Debates"
"dg020113",1783,"New York Delegates to George Clinton"
"dg020114",1783,"Phillips White to Meshech Weare"
"dg020115",1783,"Elias Boudinot to Elizabeth Ferguson"
"dg020116",1783,"Elias Boudinot to John Hanson"
"dg020117",1783,"James Madison's Notes of Debates"
"dg020118",1783,"James Madison to Edmund Randolph"
"dg020119",1783,"Virginia Delegates to Benjamin Harrison"
"dg020120",1783,"Theodorick Bland to St. George Tucker"
"dg020121",1783,"Joseph Jones to James Hunter"
"dg020122",1783,"James Madison's Notes of Debates"
"dg020123",1783,"John Francis Mercer to George Weedon"
"dg020124",1783,"Jonathan Arnold to Daniel Cahoon"
"dg020125",1783,"Elias Boudinot to the Marquis de Lafayette"
"dg020126",1783,"Elias Boudinot to George Washington"
"dg020127",1783,"Eliphalet Dyer to Jonathan Trumbull, Sr."
"dg020128",1783,"Thomas FitzSimons to John Dickinson"
"dg020129",1783,"Ralph Izard to Thomas Bee"
"dg020130",1783,"James Madison's Notes of Debates"
"dg020131",1783,"Maryland Delegates to William Paca"
"dg020132",1783,"Jonathan Arnold to Daniel Cahoon"
"dg020133",1783,"Committee of Congress to Robert Morris"
"dg020134",1783,"Oliver Ellsworth to Joseph Perry"
"dg020135",1783,"James Madison's Notes of Debates"
"dg020136",1783,"Alexander Hamilton to George Washington"
"dg020137",1783,"Joseph Jones to James Hunter"
"dg020138",1783,"James Madison's Notes of Debates"
"dg020139",1783,"James Madison to Edmund Randolph"
"dg020140",1783,"Richard Peters to Baron Steuben"
"dg020141",1783,"Theodorick Bland to George Washington"
"dg020142",1783,"Committee of Congress to Robert Morris"
"dg020143",1783,"Oliver Ellsworth to Abigail Ellsworth"
"dg020144",1783,"William Floyd to George Clinton"
"dg020145",1783,"Samuel Holten to William Gordon"
"dg020146",1783,"Samuel Holten to Joseph Read"
"dg020147",1783,"James Madison's Notes of Debates"
"dg020148",1783,"North Carolina Delegates to Congress"
"dg020149",1783,"Elias Boudinot to Lewis Pintard"
"dg020150",1783,"James Madison's Notes of Debates"
"dg020151",1783,"Rhode Island Delegates to Congress"
"dg020152",1783,"James Madison's Notes of Debates"
"dg020153",1783,"James Madison's Notes of Debates"
"dg020154",1783,"Elias Boudinot to Elisha Boudinot"
"dg020155",1783,"Elias Boudinot to Lewis Pintard"
"dg020156",1783,"James Madison to Thomas Jefferson"
"dg020157",1783,"James Madison to Edmund Randolph"
"dg020158",1783,"Office of the Secretary of The United States"
"dg020159",1783,"Virginia Delegates to Benjamin Harrison"
"dg020160",1783,"Elias Boudinot to the Comte de Grasse"
"dg020161",1783,"Oliver Ellsworth to Abigail Ellsworth"
"dg020162",1783,"Oliver Ellsworth to Oliver Wolcott"
"dg020163",1783,"Arthur Lee to Abigail Adams"
"dg020164",1783,"James Madison's Notes of Debates"
"dg020165",1783,"New York Delegates to George Clinton"
"dg020166",1783,"Richard Peters to Baron Steuben"
"dg020167",1783,"Rhode Island Delegates to William Greene"
"dg020168",1783,"John Francis Mercer to Daniel Morgan"
"dg020169",1783,"Elias Boudinot to Benjamin Franklin"
"dg020170",1783,"Daniel Carroll to Daniel of St. Thomas Jenifer"
"dg020171",1783,"Eliphalet Dyer to Thomas Shaw"
"dg020172",1783,"Daniel Carroll to William Paca"
"dg020173",1783,"James Madison to Edmund Randolph"
"dg020174",1783,"James Madison to George Washington"
"dg020175",1783,"John Francis Mercer to Benjamin Harrison"
"dg020176",1783,"John Francis Mercer to George Weedon"
"dg020177",1783,"Virginia Delegates to Benjamin Harrison"
"dg020178",1783,"Samuel Holten to John Hancock"
"dg020179",1783,"Samuel Holten to David Sewall"
"dg020180",1783,"Eliphalet Dyer to Jonathan Trumbull, Sr."
"dg020181",1783,"Stephen Higginson? to Unknown"
"dg020182",1783,"Thomas FitzSimons to John Dickinson"
"dg020183",1783,"Virginia Delegates to Bernardo de Gálvez"
"dg020184",1783,"James Madison's Notes of Debates"
"dg020185",1783,"Elias Boudinot to the States"
"dg020186",1783,"Oliver Ellsworth to Oliver Wolcott"
"dg020187",1783,"Joseph Jones to George Washington"
"dg020188",1783,"James Madison's Notes of Debates"
"dg020189",1783,"James Madison to Thomas Jefferson"
"dg020190",1783," Maryland Delegates to William Paca"
"dg020191",1783,"Richard Peters to Baron Steuben"
"dg020192",1783,"Virginia Delegates to Benjamin Harrison"
"dg020193",1783,"Elias Boudinot to George Washington"
"dg020194",1783,"Eliphalet Dyer to Thomas Shaw"
"dg020195",1783,"James Madison's Notes of Debates"
"dg020196",1783,"Massachusetts Delegates to John Avery"
"dg020197",1783,"James Madison's Notes of Debates"
"dg020198",1783,"Elias Boudinot to Oliver Pollock"
"dg020199",1783,"Elias Boudinot to the States"
"dg020200",1783,"Elias Boudinot to George Washington"
"dg020201",1783,"James Madison's Notes of Debates"
"dg020202",1783,"Elias Boudinot to Elizabeth Ferguson"
"dg020203",1783,"Theodorick Bland to St. George Tucker"
"dg020204",1783,"Daniel Carroll to Daniel of St. Thomas Jenifer"
"dg020205",1783,"Oliver Ellsworth to Jonathan Trumbull, Sr."
"dg020206",1783,"James Madison to Thomas Jefferson"
"dg020207",1783,"James Madison to Edmund Randolph"
"dg020208",1783,"Maryland Delegates to William Paca"
"dg020209",1783,"Phillips White to Meshech Weare"
"dg020210",1783,"Alexander Hamilton to George Clinton"
"dg020211",1783,"Samuel Holten to Samuel Adams"
"dg020212",1783,"James Madison's Notes of Debates"
"dg020213",1783,"James Madison's Notes of Debates"
"dg020214",1783,"Elias Boudinot to John Searle"
"dg020215",1783,"James Madison's Notes of Debates"
"dg020216",1783,"South Carolina Delegates to George Washington"
"dg020217",1783,"Phillips White to John Langdon"
"dg020218",1783,"Theodorick Bland to St. George Tucker"
"dg020219",1783,"Daniel Carroll to Thomas Sim Lee"
"dg020220",1783,"Benjamin Hawkins to James Iredell"
"dg020221",1783,"Stephen Higginson to Samuel Adams"
"dg020222",1783,"James Madison's Notes of Debates"
"dg020223",1783,"James Madison to Thomas Jefferson"
"dg020224",1783,"James Madison to Edmund Randolph"
"dg020225",1783,"Virginia Delegates to Benjamin Harrison"
"dg020226",1783,"Elias Boudinot to George Washington"
"dg020227",1783,"Eliphalet Dyer to Jonathan Trumbull, Sr."
"dg020228",1783,"Oliver Ellsworth to Benjamin Huntington"
"dg020229",1783,"Nathaniel Gorham to Timothy Dwight"
"dg020230",1783,"Samuel Holten to the Massachusetts Senate"
"dg020231",1783,"James Madison's Notes of Debates"
"dg020232",1783,"James Madison's Notes of Debates"
"dg020233",1783,"John Montgomery to William Bingham"
"dg020234",1783,"James Madison's Notes of Debates"
"dg020235",1783,"James Madison to James Madison, Sr."
"dg020236",1783,"James Madison to Edmund Randolph"
"dg020237",1783,"Virginia Delegates to Benjamin Harrison"
"dg020238",1783,"James Wilson to William Bingham"
"dg020239",1783,"James Wilson to William Bingham"
"dg020240",1783,"Eleazer McComb to Nicholas Van Dyke"
"dg020241",1783,"James Madison's Notes of Debates"
"dg020242",1783,"Ralph Izard to Arthur Middleton"
"dg020243",1783,"James Madison's Notes of Debates"
"dg020244",1783,"Eleazer McComb to Nicholas Van Dyke"
"dg020245",1783,"Stephen Higginson? to Unknown"
"dg020246",1783,"Stephen Higginson? to Unknown"
"dg020247",1783,"Alexander Hamilton to George Clinton"
"dg020248",1783,"Elias Boudinot to Benjamin Franklin"
"dg020249",1783,"to the Pennsylvania Council"
"dg020250",1783,"Elias Boudinot to Certain States"
"dg020251",1783,"Elias Boudinot to Bernardo de Gálvez"
"dg020252",1783,"Eliphalet Dyer to Thomas Shaw"
"dg020253",1783,"Stephen Higginson to Elbridge Gerry"
"dg020254",1783,"James Madison to Edmund Randolph"
"dg020255",1783,"Gunning Bedford, Jr. to Nicholas Van Dyke"
"dg020256",1783,"Oliver Ellsworth to Jonathan Trumbull, Sr."
"dg020257",1783,"Nathaniel Gorham to Caleb Davis"
"dg020258",1783,"Eleazer McComb to Nicholas Van Dyke"
"dg020259",1783,"James Madison's Notes of Debates"
"dg020260",1783,"Charles Thomson to Robert R. Livingston"
"dg020261",1783,"Richard Beresford to Jean de Neufville & Son"
"dg020262",1783,"James Madison to James Madison, Sr."
"dg020263",1783,"James Madison's Notes of Debates"
"dg020264",1783,"Massachusetts Delegates to Congress"
"dg020265",1783,"Samuel Holten to Elbridge Gerry"
"dg020266",1783,"Hugh Williamson to John Gray Blount"
"dg020267",1783,"Elias Boudinot to William Livingston"
"dg020268",1783,"Ralph Izard to George Washington"
"dg020269",1783,"Elias Boudinot to George Washington"
"dg020270",1783,"James Madison's Notes of Debates"
"dg020271",1783,"Massachusetts Delegates to John Hancock"
"dg020272",1783,"Elias Boudinot to the States"
"dg020273",1783,"Alexander Hamilton to John Fitzgerald"
"dg020274",1783,"Alexander Hamilton to Nathanael Greene"
"dg020275",1783,"Stephen Higginson to Samuel Adams"
"dg020276",1783,"James Madison's Notes of Debates"
"dg020277",1783,"James Madison to Thomas Jefferson"
"dg020278",1783,"James Madison to Edmund Randolph"
"dg020279",1783,"Elias Boudinot to John Hancock"
"dg020280",1783,"Elias Boudinot to Lewis Pintard"
"dg020281",1783,"Alexander Hamilton to George Clinton"
"dg020282",1783,"Samuel Holten to John Hancock"
"dg020283",1783,"Massachusetts Delegates to John Hancock"
"dg020284",1783,"James Madison's Notes of Debates"
"dg020285",1783,"James Madison's Notes of Debates"
"dg020286",1783,"Elias Boudinot to the Comte de Grasse"
"dg020287",1783,"Elias Boudinot to George Washington"
"dg020288",1783,"Ministers Plenipotentiary at Paris"
"dg020289",1783,"Samuel Holten to Samuel Osgood"
"dg020290",1783,"Theodorick Bland to St. George Tucker"
"dg020291",1783,"Samuel Holten to Robert Morris"
"dg020292",1783,"James Madison's Notes of Debates"
"dg020293",1783,"James Madison to Edmund Randolph"
"dg020294",1783,"North Carolina Delegates to Alexander Martin"
"dg020295",1783,"Virginia Delegates to Benjamin Harrison"
"dg020296",1783,"Elias Boudinot to Benjamin Franklin"
"dg020297",1783,"Oliver Ellsworth to Jonathan Trumbull, Sr."
"dg020298",1783,"Samuel Holten to Israel Hutchinson"
"dg020299",1783,"Samuel Holten to James Sullivan"
"dg020300",1783,"Samuel Holten to Aaron Wood"
"dg020301",1783,"Elias Boudinot to William Jackson"
"dg020302",1783,"Committee of Congress to William Jackson"
"dg020303",1783,"James Madison's Notes of Debates"
"dg020304",1783,"Elias Boudinot to the States"
"dg020305",1783,"James Madison's Notes of Debates"
"dg020306",1783,"Elias Boudinot to George Washington"
"dg020307",1783,"Elias Boudinot to George Washington"
"dg020308",1783,"James Madison's Notes of Debates"
"dg020309",1783,"Hugh Williamson to Thomas Ruston"
"dg020310",1783,"Theodorick Bland to James Madison"
"dg020311",1783,"Elias Boudinot to Elisha Boudinot"
"dg020312",1783,"Elias Boudinot to William Livingston"
"dg020313",1783,"Committee of Congress to John Dickinson"
"dg020314",1783,"Elias Boudinot's Proclamation"
"dg020315",1783,"Alexander Hamilton's Draft Proclamation"
"dg020316",1783,"Committee of Congress to Elias Boudinot"
"dg020317",1783,"Benjamin Hawkins to Alexander Martin"
"dg020318",1783,"James Madison to Edmund Randolph"
"dg020319",1783,"Virginia Delegates to Benjamin Harrison"
"dg020320",1783," Elias Boudinot's Draft Statement on the Mutiny"
"dg020321",1783,"Elias Boudinot to George Washington"
"dg020322",1783,"Richard Peters to Arthur St. Clair"
"dg020323",1783,"John Rutledge to Jacob Read"
"dg020324",1783,"Eleazer McComb to Nicholas Van Dyke"
"dg020325",1783,"John Montgomery to Benjamin Rush"
"dg020326",1783,"James McHenry to Thomas Sim Lee"
"dg020327",1783,"Alexander Hamilton to George Clinton"
"dg020328",1783,"Alexander Hamilton to James Madison"
"dg020329",1783,"John Rutledge to Jacob Read"
"dg020330",1783,"Elias Boudinot to Robert Morris"
"dg020331",1783,"Eleazer McComb to Nicholas Van Dyke"
"dg020332",1783,"James Madison to Edmund Randolph"
"dg020333",1783,"John Montgomery to Benjamin Rush"
"dg020334",1783,"Charles Thomson to Hannah Thomson"
"dg020335",1783,"Elias Boudinot to John Dickinson"
"dg020336",1783,"Elias Boudinot to George Washington"
"dg020337",1783,"Oliver Ellsworth to Joseph Reed"
"dg020338",1783,"James McHenry to John Henry"
"dg020339",1783,"Pennsylvania Delegates to John Dickinson"
"dg020340",1783,"Elias Boudinot to Certain States"
"dg020341",1783,"Elias Boudinot to John Cox"
"dg020342",1783,"Elias Boudinot to Samuel Stanhope Smith"
"dg020343",1783,"Elias Boudinot to George Washington"
"dg020344",1783,"Massachusetts Delegates to John Hancock"
"dg020345",1783,"Charles Thomson to Hannah Thomson"
"dg020346",1783,"Samuel Stanhope Smith and George Morgan"
"dg020347",1783,"Charles Thomson to Hannah Thomson"
"dg020348",1783,"Elias Boudinot to George Washington"
"dg020349",1783,"James McHenry to Daniel of St. Thomas Jenifer"
"dg020350",1783,"Virginia Delegates to Benjamin Harrison"
"dg020351",1783,"James Wilson to Thomas FitzSimons"
"dg020352",1783,"Richard Beresford to Jacob Read"
"dg020353",1783,"Alexander Hamilton to James Madison"
"dg020354",1783,"Elias Boudinot to George Washington"
"dg020355",1783,"Elias Boudinot to George Washington"
"dg020356",1783,"James Madison to Edmund Randolph"
"dg020357",1783,"John Montgomery to Benjamin Rush"
"dg020358",1783,"Richard Peters to Thomas FitzSimons"
"dg020359",1783,"Charles Thomson to Hannah Thomson"
"dg020360",1783,"Charles Thomson to William White"
"dg020361",1783,"Elias Boudinot to Arthur St. Clair"
"dg020362",1783,"Thomas FitzSimons to Arthur St. Clair"
"dg020363",1783,"Pennsylvania Delegates to John Dickinson"
"dg020364",1783,"Oliver Ellsworth to Jonathan Trumbull, Sr."
"dg020365",1783," Charles Thomson to John Dickinson"
"dg020366",1783,"Elias Boudinot to Ministers Plenipotentiary"
"dg020367",1783,"Samuel Holten to John Swanwick"
"dg020368",1783,"Samuel Holten to Winslow Warren"
"dg020369",1783,"James Madison to Edmund Randolph"
"dg020370",1783,"Richard Peters to Oliver Wolcott"
"dg020371",1783,"James McHenry to John Caldwell"
"dg020372",1783,"James Madison to John Francis Mercer"
"dg020373",1783,"Richard Peters to John Dickinson"
"dg020374",1783,"Elias Boudinot to George Washington"
"dg020375",1783,"Samuel Holten to William Gordon"
"dg020376",1783,"Samuel Holten to David Sewall"
"dg020377",1783,"Eleazer McComb to Elias Boudinot"
"dg020378",1783,"James Madison to Thomas Jefferson"
"dg020379",1783,"James McHenry to William Hindman"
"dg020380",1783,"Stephen Higginson? to Unknown"
"dg020381",1783,"Arthur Lee to St. George Tucker"
"dg020382",1783,"James Madison to Edmund Randolph"
"dg020383",1783,"Elias Boudinot to the States"
"dg020384",1783,"Alexander Hamilton to Elizabeth Hamilton"
"dg020385",1783,"Ralph Izard to Theodorick Bland"
"dg020386",1783,"Charles Thomson to Hannah Thomson"
"dg020387",1783,"Elias Boudinot to Robert R. Livingston"
"dg020388",1783,"Alexander Hamilton to Robert R. Livingston"
"dg020389",1783,"Ralph Izard to Thomas FitzSimons"
"dg020390",1783,"Arthur Lee to the Earl of Shelburne"
"dg020391",1783,"Richard Peters to Thomas FitzSimons"
"dg020392",1783,"Elias Boudinot to William Burnet"
"dg020393",1783,"Elias Boudinot to George Washington"
"dg020394",1783,"Samuel Holten to Samuel Dexter"
"dg020395",1783,"Charles Thomson to Hannah Thomson"
"dg020396",1783,"Elias Boudinot to Benjamin Rush"
"dg020397",1783,"Alexander Hamilton to John Jay"
"dg020398",1783,"Charles Thomson to Hannah Thomson"
"dg020399",1783,"Elias Boudinot to Sir Guy Carleton"
"dg020400",1783,"Elias Boudinot to Congress"
"dg020401",1783,"Elias Boudinot to John Dickinson"
"dg020402",1783,"Benjamin Hawkins to Alexander Martin"
"dg020403",1783,"James McHenry to William Paca"
"dg020404",1783,"James McHenry to Walter Stone"
"dg020405",1783,"John Montgomery to William Irvine"
"dg020406",1783,"Richard Peters' Draft Motion"
"dg020407",1783,"Richard Peters to Thomas FitzSimons"
"dg020408",1783,"Richard Peters to Thomas FitzSimons"
"dg020409",1783,"Charles Thomson to Hannah Thomson"
"dg020410",1783,"Virginia Delegates to Benjamin Harrison"
"dg020411",1783,"Hugh Williamson to the Chevalier de La Luzerne"
"dg020412",1783,"Alexander Hamilton to George Clinton"
"dg020413",1783,"Ralph Izard to Thomas FitzSimons"
"dg020414",1783,"David Howell to Unknown"
"dg020415",1783,"James Madison to Edmund Randolph"
"dg020416",1783,"James Duane to Mary Duane"
"dg020417",1783,"Charles Thomson to Hannah Thomson"
"dg020418",1783,"Elias Boudinot to John Dickinson"
"dg020419",1783,"Elias Boudinot to Joseph Phillips, et al."
"dg020420",1783,"Elias Boudinot to Thomas Willing"
"dg020421",1783,"Connecticut Delegates to Jonathan Trumbull, Sr."
"dg020422",1783,"David Howell to Nicholas Brown"
"dg020423",1783,"Charles Thomson to Hannah Thomson"
"dg020424",1783,"Elias Boudinot to George Washington"
"dg020425",1783,"Connecticut Delegates to Jonathan Trumbull, Sr."
"dg020426",1783,"Samuel Holten to John Avery"
"dg020427",1783,"Samuel Holten to Aaron Wood"
"dg020428",1783,"the Massachusetts Senate"
"dg020429",1783,"James McHenry to George Washington"
"dg020430",1783,"Alexander Hamilton's Defense of Congress"
"dg020431",1783,"Alexander Hamilton's Draft Resolution"
"dg020432",1783,"Arthur Lee to the Public"
"dg020433",1783,"Elias Boudinot to Guy Carleton"
"dg020434",1783,"James McHenry to Margaret Caldwell"
"dg020435",1783,"North Carolina Delegates to Alexander Martin"
"dg020436",1783,"Charles Thomson to Hannah Thomson"
"dg020437",1783,"Virginia Delegates to Benjamin Harrison"
"dg020438",1783,"James McHenry to William Paca"
"dg020439",1783,"Elias Boudinot to Elias Dayton"
"dg020440",1783,"Hugh Williamson to John Gray Blount"
"dg020441",1783,"Hugh Williamson to William Blount"
"dg020442",1784,"Hugh Williamson to Alexander Martin"
"dg020443",1783,"James Wilson to John Dickinson"
"dg020444",1783,"Stephen Higginson to Nathaniel Gorham"
"dg020445",1783,"Eleazer McComb to Nicholas Van Dyke"
"dg020446",1783,"James Madison to Edmund Randolph"
"dg020447",1783,"Oliver Ellsworth to Joseph Reed"
"dg020448",1783,"Samuel Holten to Samuel Dexter"
"dg020449",1783,"Samuel Holten to William Gordon"
"dg020450",1783,"James McHenry to Daniel of St. Thomas Jenifer"
"dg020451",1783,"Charles Thomson to Robert Howe"
"dg020452",1783,"Hugh Williamson to John Gray Blount"
"dg020453",1783,"Daniel Carroll to Daniel of St. Thomas Jenifer"
"dg020454",1783,"Benjamin Hawkins to James Madison"
"dg020455",1783,"James McHenry to Daniel of St. Thomas Jenifer"
"dg020456",1783,"James McHenry to William Paca"
"dg020457",1783,"Charles Thomson to Richard Peters"
"dg020458",1783,"Abiel Foster to Meshech Weare"
"dg020459",1783,"James McHenry to George Washington"
